ids	Export_Decision	Economical_State	Profit
81113	1	1	900500.0
81114	2	2	1425000.0
81115	0	2	1870000.0
81116	2	0	210000.0
81117	2	2	1425000.0
81118	0	1	-711000.0
81119	2	1	766000.0
81120	0	1	-711000.0
81121	2	0	210000.0
81122	2	0	210000.0
81123	1	1	900500.0
81124	2	0	210000.0
81125	2	1	766000.0
81126	1	0	2357000.0
81127	1	2	1694500.0
81128	2	2	1425000.0
81129	2	1	766000.0
81130	1	0	2357000.0
81131	0	0	2726000.0
81132	2	2	1425000.0
81133	2	1	766000.0
81134	0	1	-711000.0
81135	2	2	1425000.0
81136	0	0	2726000.0
81137	0	1	-711000.0
81138	1	0	2357000.0
81139	1	0	2357000.0
81140	0	0	2726000.0
81141	1	0	2357000.0
81142	1	0	2357000.0
81143	0	2	1870000.0
81144	0	0	2726000.0
81145	1	0	2357000.0
81146	0	2	1870000.0
81147	1	2	1694500.0
81148	2	1	766000.0
81149	2	2	1425000.0
81150	1	0	2357000.0
81151	1	0	2357000.0
81152	0	1	-711000.0
81153	1	1	900500.0
81154	1	2	1694500.0
81155	2	2	1425000.0
81156	0	0	2726000.0
81157	0	0	2726000.0
81158	2	2	1425000.0
81159	1	2	1694500.0
81160	2	1	766000.0
81161	0	0	2726000.0
81162	0	1	-711000.0
81163	0	0	2726000.0
81164	0	2	1870000.0
81165	1	0	2357000.0
81166	0	0	2726000.0
81167	1	1	900500.0
81168	1	2	1694500.0
81169	0	1	-711000.0
81170	1	0	2357000.0
81171	0	1	-711000.0
81172	2	2	1425000.0
81173	2	0	210000.0
81174	0	0	2726000.0
81175	0	2	1870000.0
81176	0	2	1870000.0
81177	0	0	2726000.0
81178	0	1	-711000.0
81179	2	0	210000.0
81180	2	0	210000.0
81181	1	0	2357000.0
81182	0	1	-711000.0
81183	0	2	1870000.0
81184	2	2	1425000.0
81185	0	0	2726000.0
81186	0	2	1870000.0
81187	2	2	1425000.0
81188	0	1	-711000.0
81189	1	2	1694500.0
81190	2	1	766000.0
81191	0	0	2726000.0
81192	0	0	2726000.0
81193	2	0	210000.0
81194	0	0	2726000.0
81195	2	0	210000.0
81196	2	2	1425000.0
81197	0	2	1870000.0
81198	2	2	1425000.0
81199	1	2	1694500.0
81200	0	1	-711000.0
81201	2	2	1425000.0
81202	0	0	2726000.0
81203	0	2	1870000.0
81204	0	1	-711000.0
81205	0	0	2726000.0
81206	0	0	2726000.0
81207	1	0	2357000.0
81208	1	2	1694500.0
81209	0	0	2726000.0
81210	0	1	-711000.0
81211	1	1	900500.0
81212	1	2	1694500.0
81213	1	0	2357000.0
81214	2	2	1425000.0
81215	0	1	-711000.0
81216	2	0	210000.0
81217	0	0	2726000.0
81218	2	0	210000.0
81219	2	0	210000.0
81220	2	2	1425000.0
81221	0	1	-711000.0
81222	1	1	900500.0
81223	1	2	1694500.0
81224	1	2	1694500.0
81225	2	1	766000.0
81226	1	0	2357000.0
81227	2	1	766000.0
81228	2	2	1425000.0
81229	0	2	1870000.0
81230	0	2	1870000.0
81231	2	2	1425000.0
81232	0	1	-711000.0
81233	1	1	900500.0
81234	1	1	900500.0
81235	2	0	210000.0
81236	2	1	766000.0
81237	2	2	1425000.0
81238	2	2	1425000.0
81239	2	0	210000.0
81240	0	2	1870000.0
81241	0	1	-711000.0
81242	0	0	2726000.0
81243	2	1	766000.0
81244	2	2	1425000.0
81245	2	0	210000.0
81246	2	0	210000.0
81247	0	0	2726000.0
81248	2	2	1425000.0
81249	0	2	1870000.0
81250	0	0	2726000.0
81251	1	0	2357000.0
81252	1	1	900500.0
81253	0	0	2726000.0
81254	1	0	2357000.0
81255	0	0	2726000.0
81256	1	2	1694500.0
81257	2	2	1425000.0
81258	2	2	1425000.0
81259	0	0	2726000.0
81260	2	2	1425000.0
81261	0	0	2726000.0
81262	1	1	900500.0
81263	0	1	-711000.0
81264	1	0	2357000.0
81265	0	2	1870000.0
81266	1	2	1694500.0
81267	1	1	900500.0
81268	1	1	900500.0
81269	0	2	1870000.0
81270	2	2	1425000.0
81271	2	1	766000.0
81272	0	1	-711000.0
81273	1	0	2357000.0
81274	0	1	-711000.0
81275	0	2	1870000.0
81276	0	0	2726000.0
81277	2	0	210000.0
81278	2	1	766000.0
81279	0	0	2726000.0
81280	2	0	210000.0
81281	0	0	2726000.0
81282	0	0	2726000.0
81283	2	2	1425000.0
81284	0	0	2726000.0
81285	0	0	2726000.0
81286	0	0	2726000.0
81287	2	0	210000.0
81288	0	0	2726000.0
81289	1	0	2357000.0
81290	2	0	210000.0
81291	1	0	2357000.0
81292	1	2	1694500.0
81293	1	2	1694500.0
81294	0	0	2726000.0
81295	0	2	1870000.0
81296	0	2	1870000.0
81297	1	2	1694500.0
81298	0	2	1870000.0
81299	0	0	2726000.0
81300	0	0	2726000.0
81301	2	2	1425000.0
81302	1	0	2357000.0
81303	0	0	2726000.0
81304	1	2	1694500.0
81305	1	1	900500.0
81306	2	2	1425000.0
81307	1	2	1694500.0
81308	2	0	210000.0
81309	0	0	2726000.0
81310	0	0	2726000.0
81311	0	0	2726000.0
81312	0	0	2726000.0
81313	0	2	1870000.0
81314	1	1	900500.0
81315	0	0	2726000.0
81316	2	2	1425000.0
81317	1	2	1694500.0
81318	1	0	2357000.0
81319	2	1	766000.0
81320	2	2	1425000.0
81321	2	0	210000.0
81322	2	1	766000.0
81323	2	0	210000.0
81324	1	0	2357000.0
81325	1	0	2357000.0
81326	0	0	2726000.0
81327	1	1	900500.0
81328	1	1	900500.0
81329	0	2	1870000.0
81330	2	0	210000.0
81331	2	1	766000.0
81332	0	2	1870000.0
81333	2	1	766000.0
81334	0	1	-711000.0
81335	2	1	766000.0
81336	1	2	1694500.0
81337	0	2	1870000.0
81338	2	1	766000.0
81339	0	0	2726000.0
81340	1	1	900500.0
81341	2	2	1425000.0
81342	2	1	766000.0
81343	1	2	1694500.0
81344	0	0	2726000.0
81345	2	0	210000.0
81346	0	2	1870000.0
81347	0	1	-711000.0
81348	2	0	210000.0
81349	2	0	210000.0
81350	1	1	900500.0
81351	0	1	-711000.0
81352	1	1	900500.0
81353	1	2	1694500.0
81354	1	2	1694500.0
81355	0	1	-711000.0
81356	1	0	2357000.0
81357	1	1	900500.0
81358	0	1	-711000.0
81359	2	0	210000.0
81360	0	0	2726000.0
81361	2	2	1425000.0
81362	2	0	210000.0
81363	1	1	900500.0
81364	0	0	2726000.0
81365	0	0	2726000.0
81366	0	0	2726000.0
81367	2	1	766000.0
81368	2	2	1425000.0
81369	0	0	2726000.0
81370	1	1	900500.0
81371	0	0	2726000.0
81372	1	2	1694500.0
81373	1	1	900500.0
81374	1	2	1694500.0
81375	2	0	210000.0
81376	2	0	210000.0
81377	2	0	210000.0
81378	2	1	766000.0
81379	2	1	766000.0
81380	2	2	1425000.0
81381	2	0	210000.0
81382	0	2	1870000.0
81383	0	0	2726000.0
81384	0	1	-711000.0
81385	1	1	900500.0
81386	0	2	1870000.0
81387	0	1	-711000.0
81388	1	0	2357000.0
81389	0	2	1870000.0
81390	2	0	210000.0
81391	1	2	1694500.0
81392	1	0	2357000.0
81393	0	0	2726000.0
81394	1	2	1694500.0
81395	1	1	900500.0
81396	2	2	1425000.0
81397	0	0	2726000.0
81398	1	2	1694500.0
81399	1	1	900500.0
81400	2	0	210000.0
81401	1	1	900500.0
81402	0	2	1870000.0
81403	0	1	-711000.0
81404	1	2	1694500.0
81405	0	1	-711000.0
81406	1	2	1694500.0
81407	1	0	2357000.0
81408	1	0	2357000.0
81409	2	2	1425000.0
81410	0	2	1870000.0
81411	0	0	2726000.0
81412	0	0	2726000.0
81413	0	1	-711000.0
81414	0	1	-711000.0
81415	1	2	1694500.0
81416	2	1	766000.0
81417	0	0	2726000.0
81418	2	2	1425000.0
81419	1	2	1694500.0
81420	2	0	210000.0
81421	1	2	1694500.0
81422	2	0	210000.0
81423	2	2	1425000.0
81424	1	0	2357000.0
81425	0	0	2726000.0
81426	1	0	2357000.0
81427	2	0	210000.0
81428	2	1	766000.0
81429	1	1	900500.0
81430	2	1	766000.0
81431	0	0	2726000.0
81432	1	2	1694500.0
81433	0	2	1870000.0
81434	2	2	1425000.0
81435	2	2	1425000.0
81436	0	2	1870000.0
81437	0	2	1870000.0
81438	1	2	1694500.0
81439	0	0	2726000.0
81440	1	0	2357000.0
81441	1	1	900500.0
81442	0	1	-711000.0
81443	1	1	900500.0
81444	1	1	900500.0
81445	2	0	210000.0
81446	1	2	1694500.0
81447	1	2	1694500.0
81448	0	2	1870000.0
81449	0	1	-711000.0
81450	1	0	2357000.0
81451	0	2	1870000.0
81452	1	2	1694500.0
81453	2	0	210000.0
81454	1	0	2357000.0
81455	0	0	2726000.0
81456	2	1	766000.0
81457	1	1	900500.0
81458	1	1	900500.0
81459	0	1	-711000.0
81460	2	0	210000.0
81461	0	2	1870000.0
81462	1	1	900500.0
81463	0	1	-711000.0
81464	0	2	1870000.0
81465	1	0	2357000.0
81466	2	0	210000.0
81467	0	0	2726000.0
81468	1	0	2357000.0
81469	0	1	-711000.0
81470	1	0	2357000.0
81471	1	2	1694500.0
81472	1	2	1694500.0
81473	0	0	2726000.0
81474	1	0	2357000.0
81475	0	1	-711000.0
81476	0	1	-711000.0
81477	1	0	2357000.0
81478	0	0	2726000.0
81479	1	0	2357000.0
81480	1	0	2357000.0
81481	2	0	210000.0
81482	0	2	1870000.0
81483	1	2	1694500.0
81484	2	2	1425000.0
81485	1	2	1694500.0
81486	0	0	2726000.0
81487	2	0	210000.0
81488	1	2	1694500.0
81489	0	0	2726000.0
81490	0	0	2726000.0
81491	0	1	-711000.0
81492	2	2	1425000.0
81493	2	1	766000.0
81494	1	1	900500.0
81495	0	1	-711000.0
81496	0	2	1870000.0
81497	2	0	210000.0
81498	1	0	2357000.0
81499	1	1	900500.0
81500	1	2	1694500.0
81501	1	0	2357000.0
81502	2	0	210000.0
81503	0	0	2726000.0
81504	2	0	210000.0
81505	2	2	1425000.0
81506	1	2	1694500.0
81507	2	0	210000.0
81508	2	2	1425000.0
81509	0	1	-711000.0
81510	1	1	900500.0
81511	2	0	210000.0
81512	1	0	2357000.0
81513	2	0	210000.0
81514	0	2	1870000.0
81515	1	1	900500.0
81516	0	2	1870000.0
81517	1	1	900500.0
81518	0	0	2726000.0
81519	1	1	900500.0
81520	2	1	766000.0
81521	0	1	-711000.0
81522	1	0	2357000.0
81523	0	1	-711000.0
81524	0	2	1870000.0
81525	1	2	1694500.0
81526	1	1	900500.0
81527	1	1	900500.0
81528	1	0	2357000.0
81529	0	0	2726000.0
81530	0	1	-711000.0
81531	1	2	1694500.0
81532	2	1	766000.0
81533	1	2	1694500.0
81534	2	2	1425000.0
81535	1	0	2357000.0
81536	2	0	210000.0
81537	2	2	1425000.0
81538	0	0	2726000.0
81539	1	0	2357000.0
81540	1	0	2357000.0
81541	0	1	-711000.0
81542	1	1	900500.0
81543	0	2	1870000.0
81544	1	1	900500.0
81545	1	0	2357000.0
81546	1	0	2357000.0
81547	0	1	-711000.0
81548	2	2	1425000.0
81549	0	2	1870000.0
81550	0	0	2726000.0
81551	2	2	1425000.0
81552	1	0	2357000.0
81553	2	2	1425000.0
81554	1	0	2357000.0
81555	2	0	210000.0
81556	0	0	2726000.0
81557	0	1	-711000.0
81558	2	2	1425000.0
81559	0	2	1870000.0
81560	1	0	2357000.0
81561	0	2	1870000.0
81562	0	1	-711000.0
81563	0	2	1870000.0
81564	1	1	900500.0
81565	2	0	210000.0
81566	2	0	210000.0
81567	2	1	766000.0
81568	0	1	-711000.0
81569	1	2	1694500.0
81570	0	1	-711000.0
81571	1	0	2357000.0
81572	0	0	2726000.0
81573	1	0	2357000.0
81574	1	2	1694500.0
81575	0	1	-711000.0
81576	0	0	2726000.0
81577	0	1	-711000.0
81578	1	0	2357000.0
81579	1	1	900500.0
81580	1	1	900500.0
81581	2	2	1425000.0
81582	1	0	2357000.0
81583	0	0	2726000.0
81584	2	2	1425000.0
81585	0	2	1870000.0
81586	2	2	1425000.0
81587	1	0	2357000.0
81588	1	0	2357000.0
81589	1	0	2357000.0
81590	2	2	1425000.0
81591	2	0	210000.0
81592	1	2	1694500.0
81593	2	0	210000.0
81594	2	2	1425000.0
81595	0	2	1870000.0
81596	2	0	210000.0
81597	1	0	2357000.0
81598	1	0	2357000.0
81599	1	0	2357000.0
81600	1	1	900500.0
81601	2	1	766000.0
81602	1	2	1694500.0
81603	2	0	210000.0
81604	2	0	210000.0
81605	2	0	210000.0
81606	2	1	766000.0
81607	2	0	210000.0
81608	1	0	2357000.0
81609	0	1	-711000.0
81610	2	2	1425000.0
81611	0	2	1870000.0
81612	0	0	2726000.0
81613	1	0	2357000.0
81614	2	1	766000.0
81615	0	0	2726000.0
81616	1	2	1694500.0
81617	1	1	900500.0
81618	0	2	1870000.0
81619	1	1	900500.0
81620	0	2	1870000.0
81621	2	0	210000.0
81622	1	1	900500.0
81623	2	1	766000.0
81624	2	2	1425000.0
81625	0	2	1870000.0
81626	2	2	1425000.0
81627	0	2	1870000.0
81628	2	0	210000.0
81629	2	0	210000.0
81630	2	2	1425000.0
81631	0	0	2726000.0
81632	0	1	-711000.0
81633	1	0	2357000.0
81634	1	1	900500.0
81635	0	2	1870000.0
81636	1	2	1694500.0
81637	1	0	2357000.0
81638	0	0	2726000.0
81639	2	2	1425000.0
81640	2	0	210000.0
81641	1	0	2357000.0
81642	2	0	210000.0
81643	0	0	2726000.0
81644	0	0	2726000.0
81645	1	2	1694500.0
81646	1	1	900500.0
81647	1	1	900500.0
81648	2	0	210000.0
81649	2	1	766000.0
81650	2	0	210000.0
81651	2	2	1425000.0
81652	2	1	766000.0
81653	2	0	210000.0
81654	1	0	2357000.0
81655	2	2	1425000.0
81656	2	1	766000.0
81657	0	0	2726000.0
81658	0	0	2726000.0
81659	0	1	-711000.0
81660	0	0	2726000.0
81661	1	1	900500.0
81662	1	1	900500.0
81663	1	2	1694500.0
81664	0	2	1870000.0
81665	2	1	766000.0
81666	2	0	210000.0
81667	0	0	2726000.0
81668	1	1	900500.0
81669	2	0	210000.0
81670	2	1	766000.0
81671	1	0	2357000.0
81672	2	0	210000.0
81673	1	2	1694500.0
81674	0	1	-711000.0
81675	1	1	900500.0
81676	2	0	210000.0
81677	0	2	1870000.0
81678	2	0	210000.0
81679	0	0	2726000.0
81680	1	1	900500.0
81681	2	1	766000.0
81682	2	0	210000.0
81683	0	1	-711000.0
81684	1	2	1694500.0
81685	2	1	766000.0
81686	0	1	-711000.0
81687	0	2	1870000.0
81688	1	0	2357000.0
81689	2	2	1425000.0
81690	0	0	2726000.0
81691	1	1	900500.0
81692	0	1	-711000.0
81693	0	1	-711000.0
81694	0	2	1870000.0
81695	1	0	2357000.0
81696	0	0	2726000.0
81697	0	1	-711000.0
81698	1	0	2357000.0
81699	2	1	766000.0
81700	2	1	766000.0
81701	1	0	2357000.0
81702	0	0	2726000.0
81703	2	2	1425000.0
81704	0	0	2726000.0
81705	0	0	2726000.0
81706	1	0	2357000.0
81707	2	1	766000.0
81708	0	2	1870000.0
81709	1	1	900500.0
81710	0	1	-711000.0
81711	1	0	2357000.0
81712	2	2	1425000.0
81713	1	1	900500.0
81714	1	0	2357000.0
81715	1	2	1694500.0
81716	2	2	1425000.0
81717	1	0	2357000.0
81718	2	0	210000.0
81719	1	2	1694500.0
81720	0	1	-711000.0
81721	0	0	2726000.0
81722	0	1	-711000.0
81723	1	1	900500.0
81724	0	0	2726000.0
81725	1	0	2357000.0
81726	2	0	210000.0
81727	1	0	2357000.0
81728	0	0	2726000.0
81729	1	0	2357000.0
81730	0	0	2726000.0
81731	1	2	1694500.0
81732	1	0	2357000.0
81733	1	0	2357000.0
81734	2	2	1425000.0
81735	2	0	210000.0
81736	1	1	900500.0
81737	0	1	-711000.0
81738	0	0	2726000.0
81739	0	1	-711000.0
81740	0	2	1870000.0
81741	2	2	1425000.0
81742	0	0	2726000.0
81743	1	1	900500.0
81744	1	2	1694500.0
81745	2	1	766000.0
81746	2	0	210000.0
81747	0	0	2726000.0
81748	1	2	1694500.0
81749	0	2	1870000.0
81750	2	0	210000.0
81751	1	0	2357000.0
81752	1	0	2357000.0
81753	1	2	1694500.0
81754	1	0	2357000.0
81755	1	1	900500.0
81756	1	1	900500.0
81757	0	1	-711000.0
81758	0	2	1870000.0
81759	1	2	1694500.0
81760	1	0	2357000.0
81761	1	2	1694500.0
81762	1	1	900500.0
81763	2	2	1425000.0
81764	1	1	900500.0
81765	2	0	210000.0
81766	2	2	1425000.0
81767	1	0	2357000.0
81768	1	2	1694500.0
81769	2	0	210000.0
81770	1	0	2357000.0
81771	2	2	1425000.0
81772	2	0	210000.0
81773	1	1	900500.0
81774	2	0	210000.0
81775	2	1	766000.0
81776	1	2	1694500.0
81777	1	2	1694500.0
81778	0	1	-711000.0
81779	2	0	210000.0
81780	0	2	1870000.0
81781	2	1	766000.0
81782	2	1	766000.0
81783	1	1	900500.0
81784	0	2	1870000.0
81785	1	0	2357000.0
81786	1	1	900500.0
81787	0	1	-711000.0
81788	0	0	2726000.0
81789	2	2	1425000.0
81790	0	2	1870000.0
81791	0	1	-711000.0
81792	1	2	1694500.0
81793	1	0	2357000.0
81794	2	1	766000.0
81795	0	0	2726000.0
81796	0	0	2726000.0
81797	1	1	900500.0
81798	1	2	1694500.0
81799	2	1	766000.0
81800	0	2	1870000.0
81801	1	1	900500.0
81802	2	0	210000.0
81803	2	1	766000.0
81804	2	2	1425000.0
81805	1	0	2357000.0
81806	2	0	210000.0
81807	1	1	900500.0
81808	2	0	210000.0
81809	0	1	-711000.0
81810	0	1	-711000.0
81811	0	0	2726000.0
81812	2	2	1425000.0
81813	2	1	766000.0
81814	1	0	2357000.0
81815	0	0	2726000.0
81816	0	1	-711000.0
81817	0	0	2726000.0
81818	2	0	210000.0
81819	1	2	1694500.0
81820	1	0	2357000.0
81821	2	0	210000.0
81822	2	1	766000.0
81823	2	1	766000.0
81824	0	0	2726000.0
81825	2	2	1425000.0
81826	2	2	1425000.0
81827	2	2	1425000.0
81828	1	2	1694500.0
81829	0	1	-711000.0
81830	1	0	2357000.0
81831	1	0	2357000.0
81832	0	2	1870000.0
81833	0	1	-711000.0
81834	2	1	766000.0
81835	0	2	1870000.0
81836	2	1	766000.0
81837	0	2	1870000.0
81838	0	0	2726000.0
81839	2	1	766000.0
81840	0	1	-711000.0
81841	2	1	766000.0
81842	2	0	210000.0
81843	1	0	2357000.0
81844	2	0	210000.0
81845	0	2	1870000.0
81846	1	2	1694500.0
81847	1	0	2357000.0
81848	1	2	1694500.0
81849	0	2	1870000.0
81850	1	0	2357000.0
81851	2	0	210000.0
81852	1	0	2357000.0
81853	1	1	900500.0
81854	2	1	766000.0
81855	1	1	900500.0
81856	0	0	2726000.0
81857	2	1	766000.0
81858	2	1	766000.0
81859	2	1	766000.0
81860	1	1	900500.0
81861	1	1	900500.0
81862	1	0	2357000.0
81863	2	2	1425000.0
81864	1	0	2357000.0
81865	2	0	210000.0
81866	2	0	210000.0
81867	2	2	1425000.0
81868	0	1	-711000.0
81869	1	1	900500.0
81870	0	1	-711000.0
81871	0	0	2726000.0
81872	2	2	1425000.0
81873	0	0	2726000.0
81874	1	0	2357000.0
81875	0	2	1870000.0
81876	0	2	1870000.0
81877	1	2	1694500.0
81878	2	1	766000.0
81879	2	2	1425000.0
81880	2	0	210000.0
81881	2	2	1425000.0
81882	0	2	1870000.0
81883	2	2	1425000.0
81884	2	2	1425000.0
81885	0	0	2726000.0
81886	1	2	1694500.0
81887	1	1	900500.0
81888	0	0	2726000.0
81889	0	1	-711000.0
81890	0	1	-711000.0
81891	1	2	1694500.0
81892	1	0	2357000.0
81893	2	0	210000.0
81894	1	2	1694500.0
81895	0	0	2726000.0
81896	2	1	766000.0
81897	0	2	1870000.0
81898	1	2	1694500.0
81899	0	1	-711000.0
81900	0	2	1870000.0
81901	0	1	-711000.0
81902	1	0	2357000.0
81903	1	0	2357000.0
81904	1	0	2357000.0
81905	2	1	766000.0
81906	2	2	1425000.0
81907	0	1	-711000.0
81908	0	1	-711000.0
81909	2	0	210000.0
81910	0	1	-711000.0
81911	0	0	2726000.0
81912	0	0	2726000.0
81913	0	1	-711000.0
81914	0	0	2726000.0
81915	2	2	1425000.0
81916	2	2	1425000.0
81917	0	2	1870000.0
81918	0	2	1870000.0
81919	2	0	210000.0
81920	0	2	1870000.0
81921	1	0	2357000.0
81922	1	0	2357000.0
81923	2	1	766000.0
81924	1	2	1694500.0
81925	1	0	2357000.0
81926	0	0	2726000.0
81927	1	0	2357000.0
81928	1	1	900500.0
81929	0	1	-711000.0
81930	2	1	766000.0
81931	0	1	-711000.0
81932	0	0	2726000.0
81933	0	0	2726000.0
81934	0	1	-711000.0
81935	0	1	-711000.0
81936	2	0	210000.0
81937	2	0	210000.0
81938	2	1	766000.0
81939	2	2	1425000.0
81940	1	2	1694500.0
81941	1	0	2357000.0
81942	1	0	2357000.0
81943	0	0	2726000.0
81944	1	1	900500.0
81945	0	2	1870000.0
81946	2	2	1425000.0
81947	0	2	1870000.0
81948	0	1	-711000.0
81949	0	0	2726000.0
81950	0	0	2726000.0
81951	2	2	1425000.0
81952	1	2	1694500.0
81953	2	2	1425000.0
81954	1	0	2357000.0
81955	0	0	2726000.0
81956	2	0	210000.0
81957	2	1	766000.0
81958	0	2	1870000.0
81959	2	0	210000.0
81960	0	0	2726000.0
81961	1	2	1694500.0
81962	2	1	766000.0
81963	1	2	1694500.0
81964	1	2	1694500.0
81965	0	2	1870000.0
81966	0	0	2726000.0
81967	0	1	-711000.0
81968	0	1	-711000.0
81969	2	0	210000.0
81970	0	0	2726000.0
81971	2	2	1425000.0
81972	1	1	900500.0
81973	0	2	1870000.0
81974	2	1	766000.0
81975	0	0	2726000.0
81976	0	0	2726000.0
81977	0	0	2726000.0
81978	1	2	1694500.0
81979	0	1	-711000.0
81980	2	0	210000.0
81981	2	0	210000.0
81982	0	1	-711000.0
81983	0	0	2726000.0
81984	2	0	210000.0
81985	1	1	900500.0
81986	1	1	900500.0
81987	1	0	2357000.0
81988	0	1	-711000.0
81989	2	1	766000.0
81990	0	0	2726000.0
81991	0	2	1870000.0
81992	0	0	2726000.0
81993	2	2	1425000.0
81994	0	2	1870000.0
81995	2	0	210000.0
81996	0	1	-711000.0
81997	0	0	2726000.0
81998	2	1	766000.0
81999	0	0	2726000.0
82000	0	2	1870000.0
82001	1	0	2357000.0
82002	2	1	766000.0
82003	1	1	900500.0
82004	2	0	210000.0
82005	1	1	900500.0
82006	2	2	1425000.0
82007	2	2	1425000.0
82008	2	1	766000.0
82009	1	0	2357000.0
82010	1	1	900500.0
82011	1	1	900500.0
82012	2	2	1425000.0
82013	0	1	-711000.0
82014	2	1	766000.0
82015	2	0	210000.0
82016	2	0	210000.0
82017	2	1	766000.0
82018	0	1	-711000.0
82019	1	0	2357000.0
82020	0	1	-711000.0
82021	1	0	2357000.0
82022	0	2	1870000.0
82023	2	0	210000.0
82024	1	2	1694500.0
82025	1	0	2357000.0
82026	1	1	900500.0
82027	2	2	1425000.0
82028	2	0	210000.0
82029	2	1	766000.0
82030	2	0	210000.0
82031	2	0	210000.0
82032	1	2	1694500.0
82033	2	0	210000.0
82034	2	2	1425000.0
82035	0	2	1870000.0
82036	0	1	-711000.0
82037	2	2	1425000.0
82038	0	0	2726000.0
82039	2	0	210000.0
82040	0	0	2726000.0
82041	1	1	900500.0
82042	2	2	1425000.0
82043	0	2	1870000.0
82044	0	2	1870000.0
82045	2	2	1425000.0
82046	1	0	2357000.0
82047	0	1	-711000.0
82048	2	1	766000.0
82049	2	1	766000.0
82050	1	0	2357000.0
82051	0	2	1870000.0
82052	0	0	2726000.0
82053	1	0	2357000.0
82054	2	0	210000.0
82055	2	0	210000.0
82056	0	0	2726000.0
82057	1	0	2357000.0
82058	1	1	900500.0
82059	0	1	-711000.0
82060	0	1	-711000.0
82061	0	1	-711000.0
82062	1	2	1694500.0
82063	0	0	2726000.0
82064	1	0	2357000.0
82065	0	2	1870000.0
82066	1	2	1694500.0
82067	1	1	900500.0
82068	0	0	2726000.0
82069	2	1	766000.0
82070	0	2	1870000.0
82071	1	1	900500.0
82072	2	0	210000.0
82073	2	2	1425000.0
82074	2	2	1425000.0
82075	2	2	1425000.0
82076	0	0	2726000.0
82077	2	0	210000.0
82078	2	0	210000.0
82079	1	1	900500.0
82080	1	0	2357000.0
82081	1	2	1694500.0
82082	2	2	1425000.0
82083	1	0	2357000.0
82084	1	2	1694500.0
82085	0	0	2726000.0
82086	2	0	210000.0
82087	1	0	2357000.0
82088	0	0	2726000.0
82089	2	2	1425000.0
82090	1	1	900500.0
82091	0	0	2726000.0
82092	1	0	2357000.0
82093	0	0	2726000.0
82094	1	2	1694500.0
82095	0	2	1870000.0
82096	1	1	900500.0
82097	0	0	2726000.0
82098	2	0	210000.0
82099	0	0	2726000.0
82100	1	0	2357000.0
82101	1	2	1694500.0
82102	1	2	1694500.0
82103	1	2	1694500.0
82104	1	1	900500.0
82105	1	0	2357000.0
82106	0	1	-711000.0
82107	2	2	1425000.0
82108	2	2	1425000.0
82109	1	2	1694500.0
82110	2	1	766000.0
82111	0	1	-711000.0
82112	2	0	210000.0
82113	0	0	2726000.0
82114	0	0	2726000.0
82115	2	2	1425000.0
82116	2	2	1425000.0
82117	0	1	-711000.0
82118	1	0	2357000.0
82119	2	1	766000.0
82120	1	1	900500.0
82121	0	1	-711000.0
82122	2	0	210000.0
82123	2	0	210000.0
82124	2	1	766000.0
82125	1	0	2357000.0
82126	0	2	1870000.0
82127	1	0	2357000.0
82128	1	0	2357000.0
82129	0	0	2726000.0
82130	2	2	1425000.0
82131	2	1	766000.0
82132	1	1	900500.0
82133	2	2	1425000.0
82134	1	0	2357000.0
82135	1	1	900500.0
82136	0	2	1870000.0
82137	0	1	-711000.0
82138	1	2	1694500.0
82139	1	2	1694500.0
82140	0	2	1870000.0
82141	0	2	1870000.0
82142	1	0	2357000.0
82143	0	0	2726000.0
82144	0	0	2726000.0
82145	0	2	1870000.0
82146	0	2	1870000.0
82147	2	2	1425000.0
82148	1	0	2357000.0
82149	0	2	1870000.0
82150	2	2	1425000.0
82151	1	1	900500.0
82152	1	1	900500.0
82153	1	0	2357000.0
82154	2	1	766000.0
82155	1	0	2357000.0
82156	1	2	1694500.0
82157	2	2	1425000.0
82158	1	0	2357000.0
82159	2	1	766000.0
82160	1	1	900500.0
82161	0	0	2726000.0
82162	1	2	1694500.0
82163	0	2	1870000.0
82164	2	2	1425000.0
82165	0	2	1870000.0
82166	1	1	900500.0
82167	1	0	2357000.0
82168	2	0	210000.0
82169	0	1	-711000.0
82170	0	2	1870000.0
82171	1	0	2357000.0
82172	1	0	2357000.0
82173	1	2	1694500.0
82174	0	2	1870000.0
82175	0	0	2726000.0
82176	1	1	900500.0
82177	0	0	2726000.0
82178	1	2	1694500.0
82179	2	2	1425000.0
82180	0	2	1870000.0
82181	1	0	2357000.0
82182	0	2	1870000.0
82183	1	2	1694500.0
82184	0	0	2726000.0
82185	0	0	2726000.0
82186	0	2	1870000.0
82187	0	0	2726000.0
82188	2	0	210000.0
82189	2	1	766000.0
82190	1	2	1694500.0
82191	1	0	2357000.0
82192	2	1	766000.0
82193	1	2	1694500.0
82194	2	1	766000.0
82195	2	2	1425000.0
82196	2	0	210000.0
82197	0	0	2726000.0
82198	2	1	766000.0
82199	2	0	210000.0
82200	2	2	1425000.0
82201	1	2	1694500.0
82202	2	1	766000.0
82203	1	0	2357000.0
82204	2	2	1425000.0
82205	2	2	1425000.0
82206	2	0	210000.0
82207	0	2	1870000.0
82208	2	0	210000.0
82209	2	1	766000.0
82210	0	0	2726000.0
82211	0	0	2726000.0
82212	0	1	-711000.0
82213	1	2	1694500.0
